[2021-06-27 01:04:15,944] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 107878469077400, count = 100000, msg = SetResultCommand{id='d21aa1c8-4288-48c8-bb18-03924738feb599999', result=true}
[2021-06-27 01:04:40,742] [main] [INFO ] [cn.ttplatform.wh.demo.Client.main(Client.java:114)]: start at 107903265585500
[2021-06-27 01:04:41,766] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 107904290431300, count = 10000, msg = SetResultCommand{id='d698464e-ac75-4584-b9f2-2ec6d951a1ed9999', result=true}
[2021-06-27 01:04:41,877] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 107904401267200, count = 20000, msg = SetResultCommand{id='d698464e-ac75-4584-b9f2-2ec6d951a1ed19999', result=true}
[2021-06-27 01:04:41,972] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 107904496294400, count = 30000, msg = SetResultCommand{id='d698464e-ac75-4584-b9f2-2ec6d951a1ed29999', result=true}
[2021-06-27 01:04:42,255] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 107904779578000, count = 40000, msg = SetResultCommand{id='d698464e-ac75-4584-b9f2-2ec6d951a1ed39999', result=true}
[2021-06-27 01:04:42,340] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 107904864135900, count = 50000, msg = SetResultCommand{id='d698464e-ac75-4584-b9f2-2ec6d951a1ed49999', result=true}
[2021-06-27 01:04:42,420] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 107904945015500, count = 60000, msg = SetResultCommand{id='d698464e-ac75-4584-b9f2-2ec6d951a1ed59999', result=true}
[2021-06-27 01:04:42,624] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 107905148376000, count = 70000, msg = SetResultCommand{id='d698464e-ac75-4584-b9f2-2ec6d951a1ed69999', result=true}
[2021-06-27 01:04:42,709] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 107905233477900, count = 80000, msg = SetResultCommand{id='d698464e-ac75-4584-b9f2-2ec6d951a1ed79999', result=true}
